cod,nome,uf,lat,lon,data,mes,ano,PrecipitacaoTotal,TempMaximaMedia,TempMinimaMedia
83595,AIMORES ,MG,-19.49,-41.07,31/03/1976,3,1976,92,33.877419,21.445161
83595,AIMORES ,MG,-19.49,-41.07,30/04/1976,4,1976,13,33.033333,19.606667
83595,AIMORES ,MG,-19.49,-41.07,31/05/1976,5,1976,95.4,30.270968,17.709677
83595,AIMORES ,MG,-19.49,-41.07,30/06/1976,6,1976,30,30.516667,16.12
83595,AIMORES ,MG,-19.49,-41.07,31/07/1976,7,1976,21.5,28.451613,16.216129
83595,AIMORES ,MG,-19.49,-41.07,31/08/1976,8,1976,31.2,30.148387,17.806452
83595,AIMORES ,MG,-19.49,-41.07,30/09/1976,9,1976,174,29.183333,19.4
83595,AIMORES ,MG,-19.49,-41.07,31/10/1976,10,1976,127,29.132258,19.693548
83595,AIMORES ,MG,-19.49,-41.07,30/11/1976,11,1976,346.9,30.736667,20.73
83595,AIMORES ,MG,-19.49,-41.07,31/12/1976,12,1976,545.7,31.4,21.290323
83595,AIMORES ,MG,-19.49,-41.07,31/01/1977,1,1977,241.9,31.912903,21.422581
83595,AIMORES ,MG,-19.49,-41.07,28/02/1977,2,1977,29.8,33.232143,20.767857
83595,AIMORES ,MG,-19.49,-41.07,31/03/1977,3,1977,70,35.135484,21.496774
83595,AIMORES ,MG,-19.49,-41.07,30/04/1977,4,1977,144,30.926667,19.423333
83595,AIMORES ,MG,-19.49,-41.07,31/05/1977,5,1977,97.2,29.167742,15.087097
83595,AIMORES ,MG,-19.49,-41.07,30/06/1977,6,1977,18,28.85,14.683333
83595,AIMORES ,MG,-19.49,-41.07,31/07/1977,7,1977,18,29.645161,14.983871
83595,AIMORES ,MG,-19.49,-41.07,31/08/1977,8,1977,0,31.132258,15.651613
83595,AIMORES ,MG,-19.49,-41.07,30/09/1977,9,1977,37.2,29.666667,17.14
83595,AIMORES ,MG,-19.49,-41.07,31/10/1977,10,1977,68,31.483871,19.674194
83595,AIMORES ,MG,-19.49,-41.07,30/11/1977,11,1977,236.8,32.05,21.713333
83595,AIMORES ,MG,-19.49,-41.07,31/12/1977,12,1977,245.8,31.548387,20.148387
83595,AIMORES ,MG,-19.49,-41.07,31/01/1978,1,1978,200.6,31.903226,18.209677
83595,AIMORES ,MG,-19.49,-41.07,28/02/1978,2,1978,129.8,31.5,19.667857
83595,AIMORES ,MG,-19.49,-41.07,31/03/1978,3,1978,157,32.593548,19.645161
83595,AIMORES ,MG,-19.49,-41.07,30/04/1978,4,1978,91,30.38,17.09
83595,AIMORES ,MG,-19.49,-41.07,31/05/1978,5,1978,110.4,29.093548,15.503226
83595,AIMORES ,MG,-19.49,-41.07,30/06/1978,6,1978,30,27.71,14.84
83595,AIMORES ,MG,-19.49,-41.07,31/07/1978,7,1978,83,27.967742,15.796774
83595,AIMORES ,MG,-19.49,-41.07,31/08/1978,8,1978,3,29.567742,15.087097
83595,AIMORES ,MG,-19.49,-41.07,30/09/1978,9,1978,46.7,29.823333,17.55
83595,AIMORES ,MG,-19.49,-41.07,31/10/1978,10,1978,146.8,31.367742,20.387097
83595,AIMORES ,MG,-19.49,-41.07,30/11/1978,11,1978,120,31.176667,21.236667
83595,AIMORES ,MG,-19.49,-41.07,31/12/1978,12,1978,141.5,31.677419,21.741935
83595,AIMORES ,MG,-19.49,-41.07,31/01/1979,1,1979,331.6,29.086207,20.972414
83595,AIMORES ,MG,-19.49,-41.07,28/02/1979,2,1979,98.8,31.29375,21.75
83595,AIMORES ,MG,-19.49,-41.07,31/03/1979,3,1979,183.5,31.416129,21.032258
83595,AIMORES ,MG,-19.49,-41.07,30/04/1979,4,1979,23.1,31.025,19.685714
83595,AIMORES ,MG,-19.49,-41.07,31/05/1979,5,1979,4.2,31.451724,18.986207
83595,AIMORES ,MG,-19.49,-41.07,30/06/1979,6,1979,2.4,,14.552
83595,AIMORES ,MG,-19.49,-41.07,31/07/1979,7,1979,0.4,,14.827778
83595,AIMORES ,MG,-19.49,-41.07,31/08/1979,8,1979,0.4,,17.00625
83595,AIMORES ,MG,-19.49,-41.07,30/09/1979,9,1979,1,29.266667,18.588889
83595,AIMORES ,MG,-19.49,-41.07,31/10/1979,10,1979,82.8,31.33,20.643333
83595,AIMORES ,MG,-19.49,-41.07,30/11/1979,11,1979,160.9,31.946154,21.592308
83595,AIMORES ,MG,-19.49,-41.07,31/12/1979,12,1979,181.8,32.690323,22.432258
83595,AIMORES ,MG,-19.49,-41.07,31/01/1980,1,1980,237.1,31.973333,22.12
83595,AIMORES ,MG,-19.49,-41.07,29/02/1980,2,1980,192.2,32.542857,21.892857
83595,AIMORES ,MG,-19.49,-41.07,31/03/1980,3,1980,63,33.25,20.54
83595,AIMORES ,MG,-19.49,-41.07,30/04/1980,4,1980,138.5,31.181481,20.711111
83595,AIMORES ,MG,-19.49,-41.07,31/05/1980,5,1980,39.7,30.288,18.512
83595,AIMORES ,MG,-19.49,-41.07,30/06/1980,6,1980,5,28.711111,16.596296
83595,AIMORES ,MG,-19.49,-41.07,31/07/1980,7,1980,10.4,28.956,15.448
83595,AIMORES ,MG,-19.49,-41.07,31/08/1980,8,1980,16.6,29.37,16.906667
83595,AIMORES ,MG,-19.49,-41.07,30/09/1980,9,1980,4.2,29.496154,18.284615
83595,AIMORES ,MG,-19.49,-41.07,31/10/1980,10,1980,1.6,32.208333,20.4375
83595,AIMORES ,MG,-19.49,-41.07,30/11/1980,11,1980,67.3,32.217391,22.178261
83595,AIMORES ,MG,-19.49,-41.07,31/12/1980,12,1980,185.3,32.442857,22.685714
83595,AIMORES ,MG,-19.49,-41.07,31/01/1981,1,1981,202.5,32.025806,22.258065
83595,AIMORES ,MG,-19.49,-41.07,28/02/1981,2,1981,53.3,32.434783,21.343478
83595,AIMORES ,MG,-19.49,-41.07,31/03/1981,3,1981,163.9,32.582143,22.407143
83595,AIMORES ,MG,-19.49,-41.07,30/04/1981,4,1981,32.9,29.942857,18.85
83595,AIMORES ,MG,-19.49,-41.07,31/05/1981,5,1981,17.1,29.506667,17.51
83595,AIMORES ,MG,-19.49,-41.07,30/06/1981,6,1981,22.5,27.551852,16.537037
83595,AIMORES ,MG,-19.49,-41.07,31/07/1981,7,1981,2.4,27.689286,14.335714
83595,AIMORES ,MG,-19.49,-41.07,31/08/1981,8,1981,22.3,29.048276,16.527586
83595,AIMORES ,MG,-19.49,-41.07,30/09/1981,9,1981,0,30.710345,18.410345
83595,AIMORES ,MG,-19.49,-41.07,31/10/1981,10,1981,81.6,27.657692,20.484615
83595,AIMORES ,MG,-19.49,-41.07,30/11/1981,11,1981,385.4,29.896296,21.818519
83595,AIMORES ,MG,-19.49,-41.07,31/12/1981,12,1981,113.9,32.083333,22.49
83595,AIMORES ,MG,-19.49,-41.07,31/01/1982,1,1982,190.3,30.614286,21.389286
83595,AIMORES ,MG,-19.49,-41.07,28/02/1982,2,1982,21.9,32.856,21.712
83595,AIMORES ,MG,-19.49,-41.07,31/03/1982,3,1982,118.5,31.948148,22.97037
83595,AIMORES ,MG,-19.49,-41.07,30/04/1982,4,1982,115.6,29.473077,19.146154
83595,AIMORES ,MG,-19.49,-41.07,31/05/1982,5,1982,10.6,28.384615,17.307692
83595,AIMORES ,MG,-19.49,-41.07,30/06/1982,6,1982,1.8,29.885714,16.221429
83595,AIMORES ,MG,-19.49,-41.07,31/07/1982,7,1982,32.2,29.282143,16.182143
83595,AIMORES ,MG,-19.49,-41.07,31/08/1982,8,1982,12.1,29.469231,17.557692
83595,AIMORES ,MG,-19.49,-41.07,30/09/1982,9,1982,16.2,29.188462,17.565385
83595,AIMORES ,MG,-19.49,-41.07,31/10/1982,10,1982,41.8,32.071429,20.475
83595,AIMORES ,MG,-19.49,-41.07,30/11/1982,11,1982,22.4,35.439286,22.792857
83595,AIMORES ,MG,-19.49,-41.07,31/12/1982,12,1982,68.6,33.333333,22.825926
83595,AIMORES ,MG,-19.49,-41.07,31/01/1983,1,1983,135.1,30.9625,22.2375
83595,AIMORES ,MG,-19.49,-41.07,28/02/1983,2,1983,2,,
83595,AIMORES ,MG,-19.49,-41.07,31/03/1983,3,1983,1,,
83595,AIMORES ,MG,-19.49,-41.07,30/04/1983,4,1983,46.5,30.193333,20.286667
83595,AIMORES ,MG,-19.49,-41.07,31/05/1983,5,1983,0,,
83595,AIMORES ,MG,-19.49,-41.07,30/06/1983,6,1983,0.4,29.733333,17.438889
83595,AIMORES ,MG,-19.49,-41.07,31/07/1983,7,1983,0,,
83595,AIMORES ,MG,-19.49,-41.07,31/08/1983,8,1983,4,,
83595,AIMORES ,MG,-19.49,-41.07,30/09/1983,9,1983,38.9,,
83595,AIMORES ,MG,-19.49,-41.07,31/10/1983,10,1983,67.5,28.972222,19.816667
83595,AIMORES ,MG,-19.49,-41.07,30/11/1983,11,1983,95.2,,
83595,AIMORES ,MG,-19.49,-41.07,31/12/1983,12,1983,188,31.282353,21.988235
83595,AIMORES ,MG,-19.49,-41.07,31/01/1985,1,1985,18.3,,
83595,AIMORES ,MG,-19.49,-41.07,31/03/1985,3,1985,4.7,,
83595,AIMORES ,MG,-19.49,-41.07,31/05/1985,5,1985,0.6,,
83595,AIMORES ,MG,-19.49,-41.07,30/06/1985,6,1985,0.8,,
83595,AIMORES ,MG,-19.49,-41.07,31/07/1985,7,1985,0,,
83595,AIMORES ,MG,-19.49,-41.07,31/08/1985,8,1985,2.4,,
83595,AIMORES ,MG,-19.49,-41.07,30/09/1985,9,1985,16.5,,
83595,AIMORES ,MG,-19.49,-41.07,31/10/1985,10,1985,68.6,,
83595,AIMORES ,MG,-19.49,-41.07,30/11/1985,11,1985,94.3,,
83595,AIMORES ,MG,-19.49,-41.07,31/12/1985,12,1985,187,30.596,21.228
83595,AIMORES ,MG,-19.49,-41.07,31/01/1986,1,1986,184.2,,22.583871
83595,AIMORES ,MG,-19.49,-41.07,28/02/1986,2,1986,30.8,35.642857,
83595,AIMORES ,MG,-19.49,-41.07,31/03/1986,3,1986,15.5,36.093548,22.590323
83595,AIMORES ,MG,-19.49,-41.07,30/04/1986,4,1986,25.3,,21.783333
83595,AIMORES ,MG,-19.49,-41.07,31/05/1986,5,1986,7.4,32.493548,20.103226
83595,AIMORES ,MG,-19.49,-41.07,30/06/1986,6,1986,10.1,28.71,16.903333
83595,AIMORES ,MG,-19.49,-41.07,31/07/1986,7,1986,11,28.909677,16.041935
83595,AIMORES ,MG,-19.49,-41.07,31/08/1986,8,1986,83.7,30.793548,18.703226
83595,AIMORES ,MG,-19.49,-41.07,30/09/1986,9,1986,5.4,29.51,18.443333
83595,AIMORES ,MG,-19.49,-41.07,31/10/1986,10,1986,10.7,31.467742,19.832258
83595,AIMORES ,MG,-19.49,-41.07,30/11/1986,11,1986,68.1,32.66,21.673333
83595,AIMORES ,MG,-19.49,-41.07,31/12/1986,12,1986,138.6,32.393548,23.477419
83595,AIMORES ,MG,-19.49,-41.07,31/01/1987,1,1987,161.1,,
83595,AIMORES ,MG,-19.49,-41.07,28/02/1987,2,1987,35.5,,
83595,AIMORES ,MG,-19.49,-41.07,31/03/1987,3,1987,170.8,,
83595,AIMORES ,MG,-19.49,-41.07,30/04/1987,4,1987,25.5,,
83595,AIMORES ,MG,-19.49,-41.07,31/05/1987,5,1987,19.6,,
83595,AIMORES ,MG,-19.49,-41.07,30/06/1987,6,1987,12.6,,
83595,AIMORES ,MG,-19.49,-41.07,31/07/1987,7,1987,2.4,,
83595,AIMORES ,MG,-19.49,-41.07,31/08/1987,8,1987,8.1,,
83595,AIMORES ,MG,-19.49,-41.07,30/09/1987,9,1987,44.6,,
83595,AIMORES ,MG,-19.49,-41.07,31/10/1987,10,1987,35,,
83595,AIMORES ,MG,-19.49,-41.07,30/11/1987,11,1987,179.7,,
83595,AIMORES ,MG,-19.49,-41.07,31/12/1987,12,1987,200.7,,
83595,AIMORES ,MG,-19.49,-41.07,31/01/1988,1,1988,171.9,34.625806,22.93871
83595,AIMORES ,MG,-19.49,-41.07,29/02/1988,2,1988,23.6,35.1375,23.9625
83595,AIMORES ,MG,-19.49,-41.07,31/03/1988,3,1988,227.7,33.767742,21.780645
83595,AIMORES ,MG,-19.49,-41.07,30/04/1988,4,1988,33.3,32.45,21.81
83595,AIMORES ,MG,-19.49,-41.07,31/05/1988,5,1988,34.6,31.970968,20.490323
83595,AIMORES ,MG,-19.49,-41.07,30/06/1988,6,1988,19.8,28.39,16.68
83595,AIMORES ,MG,-19.49,-41.07,31/07/1988,7,1988,8.4,27.354839,14.306452
83595,AIMORES ,MG,-19.49,-41.07,31/08/1988,8,1988,0.7,28.425806,16.209677
83595,AIMORES ,MG,-19.49,-41.07,30/09/1988,9,1988,5,31.476667,19.18
83595,AIMORES ,MG,-19.49,-41.07,31/10/1988,10,1988,59.6,31.077419,21.554839
83595,AIMORES ,MG,-19.49,-41.07,30/11/1988,11,1988,164.6,29.45,20.5
83595,AIMORES ,MG,-19.49,-41.07,31/12/1988,12,1988,180.3,31.441935,21.487097
83595,AIMORES ,MG,-19.49,-41.07,31/01/1989,1,1989,25.7,34.874194,22.593548
83595,AIMORES ,MG,-19.49,-41.07,28/02/1989,2,1989,71.6,36.385714,23.1
83595,AIMORES ,MG,-19.49,-41.07,31/03/1989,3,1989,139.5,33.887097,22.841935
83595,AIMORES ,MG,-19.49,-41.07,30/04/1989,4,1989,21.6,33.746667,21.313333
83595,AIMORES ,MG,-19.49,-41.07,31/05/1989,5,1989,64.1,29.864516,18.132258
83595,AIMORES ,MG,-19.49,-41.07,30/06/1989,6,1989,58.2,28.163333,17.233333
83595,AIMORES ,MG,-19.49,-41.07,31/07/1989,7,1989,24,29.241935,14.867742
83595,AIMORES ,MG,-19.49,-41.07,31/08/1989,8,1989,20.4,29.006452,17.7
83595,AIMORES ,MG,-19.49,-41.07,30/09/1989,9,1989,26.1,31.41,20.11
83595,AIMORES ,MG,-19.49,-41.07,31/10/1989,10,1989,68.8,29.548387,20.303226
83595,AIMORES ,MG,-19.49,-41.07,30/11/1989,11,1989,152.9,30.273333,21.486667
83595,AIMORES ,MG,-19.49,-41.07,31/12/1989,12,1989,131.1,30.419355,21.454839
83595,AIMORES ,MG,-19.49,-41.07,31/01/1990,1,1990,1.5,35.154839,22.654839
83595,AIMORES ,MG,-19.49,-41.07,28/02/1990,2,1990,68.2,35.378571,22.889286
83595,AIMORES ,MG,-19.49,-41.07,31/03/1990,3,1990,10.2,36.067742,23.532258
83595,AIMORES ,MG,-19.49,-41.07,30/04/1990,4,1990,59.9,34.093333,22.486667
83595,AIMORES ,MG,-19.49,-41.07,31/05/1990,5,1990,58.1,30.819355,18.758065
83595,AIMORES ,MG,-19.49,-41.07,30/06/1990,6,1990,20.3,30.143333,18.053333
83595,AIMORES ,MG,-19.49,-41.07,31/07/1990,7,1990,19.5,29.790323,17.967742
83595,AIMORES ,MG,-19.49,-41.07,31/08/1990,8,1990,69.7,28.574194,18.380645
83595,AIMORES ,MG,-19.49,-41.07,30/09/1990,9,1990,29.4,29.04,19.543333
83595,AIMORES ,MG,-19.49,-41.07,31/10/1990,10,1990,104.3,31.003226,21.280645
83595,AIMORES ,MG,-19.49,-41.07,30/11/1990,11,1990,132.7,33.883333,22.92
83595,AIMORES ,MG,-19.49,-41.07,31/12/1990,12,1990,102.2,32.387097,22.348387
83595,AIMORES ,MG,-19.49,-41.07,31/01/1991,1,1991,280.2,31.606452,22.187097
83595,AIMORES ,MG,-19.49,-41.07,28/02/1991,2,1991,117.4,32.117857,23.057143
83595,AIMORES ,MG,-19.49,-41.07,31/03/1991,3,1991,195.2,31.867742,22.316129
83595,AIMORES ,MG,-19.49,-41.07,30/04/1991,4,1991,15.3,31.92,20.983333
83595,AIMORES ,MG,-19.49,-41.07,31/05/1991,5,1991,32.8,28.893548,18.612903
83595,AIMORES ,MG,-19.49,-41.07,30/06/1991,6,1991,12,29.15,17.346667
83595,AIMORES ,MG,-19.49,-41.07,31/07/1991,7,1991,16.8,27.696774,16.516129
83595,AIMORES ,MG,-19.49,-41.07,31/08/1991,8,1991,24.6,28.216129,16.645161
83595,AIMORES ,MG,-19.49,-41.07,30/09/1991,9,1991,45,29.216667,18.393333
83595,AIMORES ,MG,-19.49,-41.07,31/10/1991,10,1991,24.7,30.529032,20.525806
83595,AIMORES ,MG,-19.49,-41.07,30/11/1991,11,1991,100,31.56,22.123333
83595,AIMORES ,MG,-19.49,-41.07,31/12/1991,12,1991,208.1,33.512903,22.803226
83595,AIMORES ,MG,-19.49,-41.07,31/01/1992,1,1992,220.6,29.883871,22.383871
83595,AIMORES ,MG,-19.49,-41.07,29/02/1992,2,1992,125.7,31.506897,21.537931
83595,AIMORES ,MG,-19.49,-41.07,31/03/1992,3,1992,71.6,32.729032,21.945161
83595,AIMORES ,MG,-19.49,-41.07,30/04/1992,4,1992,21.8,32.163333,22.123333
83595,AIMORES ,MG,-19.49,-41.07,31/05/1992,5,1992,74.5,31.974194,20.209677
83595,AIMORES ,MG,-19.49,-41.07,30/06/1992,6,1992,12.4,29.913333,17.573333
83595,AIMORES ,MG,-19.49,-41.07,31/07/1992,7,1992,16.6,28.870968,16.703226
83595,AIMORES ,MG,-19.49,-41.07,31/08/1992,8,1992,51.8,28.516129,17.635484
83595,AIMORES ,MG,-19.49,-41.07,30/09/1992,9,1992,33.5,28.896667,19.69
83595,AIMORES ,MG,-19.49,-41.07,31/10/1992,10,1992,222.1,29.496774,20.945161
83595,AIMORES ,MG,-19.49,-41.07,30/11/1992,11,1992,172.6,30.366667,21.643333
83595,AIMORES ,MG,-19.49,-41.07,31/12/1992,12,1992,222.5,30.493548,21.819355
83595,AIMORES ,MG,-19.49,-41.07,31/01/1993,1,1993,89.4,33.787097,22.354839
83595,AIMORES ,MG,-19.49,-41.07,28/02/1993,2,1993,42.9,34.196429,22.717857
83595,AIMORES ,MG,-19.49,-41.07,31/03/1993,3,1993,14.9,36.129032,23.035484
83595,AIMORES ,MG,-19.49,-41.07,30/04/1993,4,1993,92.4,32.876667,22.256667
83595,AIMORES ,MG,-19.49,-41.07,31/05/1993,5,1993,79.7,29.793548,18.483871
83595,AIMORES ,MG,-19.49,-41.07,30/06/1993,6,1993,4.4,28.823333,16.306667
83595,AIMORES ,MG,-19.49,-41.07,31/07/1993,7,1993,0.6,30.696774,17.093548
83595,AIMORES ,MG,-19.49,-41.07,31/08/1993,8,1993,28.3,29.719355,17.412903
83595,AIMORES ,MG,-19.49,-41.07,30/09/1993,9,1993,57.4,32.373333,20.14
83595,AIMORES ,MG,-19.49,-41.07,31/10/1993,10,1993,28.6,32.941935,21.780645
83595,AIMORES ,MG,-19.49,-41.07,30/11/1993,11,1993,24.4,34.873333,22.783333
83595,AIMORES ,MG,-19.49,-41.07,31/12/1993,12,1993,276.4,31.990323,22.748387
83595,AIMORES ,MG,-19.49,-41.07,31/01/1994,1,1994,82.6,33.641935,23.648387
83595,AIMORES ,MG,-19.49,-41.07,28/02/1994,2,1994,10.3,35.975,23.875
83595,AIMORES ,MG,-19.49,-41.07,31/03/1994,3,1994,336.8,32.396774,22.741935
83595,AIMORES ,MG,-19.49,-41.07,30/04/1994,4,1994,104.7,30.693333,20.603333
83595,AIMORES ,MG,-19.49,-41.07,31/05/1994,5,1994,29.4,31,19.780645
83595,AIMORES ,MG,-19.49,-41.07,30/06/1994,6,1994,0.6,29.536667,17.316667
83595,AIMORES ,MG,-19.49,-41.07,31/07/1994,7,1994,1,29.496774,16.9
83595,AIMORES ,MG,-19.49,-41.07,31/08/1994,8,1994,0,29.945161,16.193548
83595,AIMORES ,MG,-19.49,-41.07,30/09/1994,9,1994,0.2,31.51,19.016667
83595,AIMORES ,MG,-19.49,-41.07,31/10/1994,10,1994,7.1,33.006452,21.732258
83595,AIMORES ,MG,-19.49,-41.07,30/11/1994,11,1994,131.2,32.14,22.103333
83595,AIMORES ,MG,-19.49,-41.07,31/12/1994,12,1994,92.7,32.458065,22.980645
83595,AIMORES ,MG,-19.49,-41.07,31/01/1995,1,1995,65.4,36.177419,23.906452
83595,AIMORES ,MG,-19.49,-41.07,28/02/1995,2,1995,30.2,35.782143,24.103571
83595,AIMORES ,MG,-19.49,-41.07,31/03/1995,3,1995,85,35.212903,23.725806
83595,AIMORES ,MG,-19.49,-41.07,30/04/1995,4,1995,99.5,31.316667,21.413333
83595,AIMORES ,MG,-19.49,-41.07,31/05/1995,5,1995,40,31.174194,20.245161
83595,AIMORES ,MG,-19.49,-41.07,30/06/1995,6,1995,2.8,29.826667,16.316667
83595,AIMORES ,MG,-19.49,-41.07,31/07/1995,7,1995,21.7,28.790323,17.464516
83595,AIMORES ,MG,-19.49,-41.07,31/08/1995,8,1995,5.8,31.077419,18.077419
83595,AIMORES ,MG,-19.49,-41.07,30/09/1995,9,1995,1,31.76,20.13
83595,AIMORES ,MG,-19.49,-41.07,31/10/1995,10,1995,140.1,32.190323,21.577419
83595,AIMORES ,MG,-19.49,-41.07,30/11/1995,11,1995,193.4,30.2,20.953333
83595,AIMORES ,MG,-19.49,-41.07,31/12/1995,12,1995,396.2,31.358065,22.312903
83595,AIMORES ,MG,-19.49,-41.07,31/01/1996,1,1996,10.2,34.525806,22.948387
83595,AIMORES ,MG,-19.49,-41.07,29/02/1996,2,1996,7,36.951724,23.889655
83595,AIMORES ,MG,-19.49,-41.07,31/03/1996,3,1996,46.9,36.329032,24.193548
83595,AIMORES ,MG,-19.49,-41.07,30/04/1996,4,1996,49.4,32.766667,21.366667
83595,AIMORES ,MG,-19.49,-41.07,31/05/1996,5,1996,13.9,30.509677,17.764516
83595,AIMORES ,MG,-19.49,-41.07,30/06/1996,6,1996,13.8,29.79,16.43
83595,AIMORES ,MG,-19.49,-41.07,31/07/1996,7,1996,1.4,29.335484,16.458065
83595,AIMORES ,MG,-19.49,-41.07,31/08/1996,8,1996,22,28.503226,16.632258
83595,AIMORES ,MG,-19.49,-41.07,30/09/1996,9,1996,91.1,29.813333,19.49
83595,AIMORES ,MG,-19.49,-41.07,31/10/1996,10,1996,103.9,31.406452,20.848387
83595,AIMORES ,MG,-19.49,-41.07,30/11/1996,11,1996,356.3,29.56,21
83595,AIMORES ,MG,-19.49,-41.07,31/12/1996,12,1996,148.8,32.464516,22.522581
83595,AIMORES ,MG,-19.49,-41.07,31/01/1997,1,1997,260.6,33.167857,23.042857
83595,AIMORES ,MG,-19.49,-41.07,28/02/1997,2,1997,42,32.542857,22.107143
83595,AIMORES ,MG,-19.49,-41.07,31/03/1997,3,1997,317.9,31.406452,21.132258
83595,AIMORES ,MG,-19.49,-41.07,30/04/1997,4,1997,35.4,31.373333,20.52
83595,AIMORES ,MG,-19.49,-41.07,31/05/1997,5,1997,17.2,29.664516,17.477419
83595,AIMORES ,MG,-19.49,-41.07,30/06/1997,6,1997,3.2,30.353333,14.886667
83595,AIMORES ,MG,-19.49,-41.07,31/07/1997,7,1997,0,30.451613,15.380645
83595,AIMORES ,MG,-19.49,-41.07,31/08/1997,8,1997,15,31.045161,16.06129
83595,AIMORES ,MG,-19.49,-41.07,30/09/1997,9,1997,40.8,32.566667,20.616667
83595,AIMORES ,MG,-19.49,-41.07,31/10/1997,10,1997,100.9,31.946667,21.43
83595,AIMORES ,MG,-19.49,-41.07,30/11/1997,11,1997,122.8,34.826667,23.626667
83595,AIMORES ,MG,-19.49,-41.07,31/12/1997,12,1997,107.9,33.373333,23.36
83595,AIMORES ,MG,-19.49,-41.07,31/01/1998,1,1998,167.1,34.2,23.806452
83595,AIMORES ,MG,-19.49,-41.07,28/02/1998,2,1998,70.1,35.728571,24.146429
83595,AIMORES ,MG,-19.49,-41.07,31/03/1998,3,1998,45.2,35.4,23.564286
83595,AIMORES ,MG,-19.49,-41.07,30/04/1998,4,1998,7.4,34.213333,22.57
83595,AIMORES ,MG,-19.49,-41.07,31/05/1998,5,1998,20.6,32.174194,20.303226
83595,AIMORES ,MG,-19.49,-41.07,30/06/1998,6,1998,8.6,29.58,16.466667
83595,AIMORES ,MG,-19.49,-41.07,31/07/1998,7,1998,2.7,30.580645,16.693548
83595,AIMORES ,MG,-19.49,-41.07,31/08/1998,8,1998,3.4,32.170968,19.625806
83595,AIMORES ,MG,-19.49,-41.07,30/09/1998,9,1998,1.6,33.433333,20.586667
83595,AIMORES ,MG,-19.49,-41.07,31/10/1998,10,1998,201.1,31.303226,21.619355
83595,AIMORES ,MG,-19.49,-41.07,30/11/1998,11,1998,113.2,30.033333,21.113333
83595,AIMORES ,MG,-19.49,-41.07,31/12/1998,12,1998,142.8,34.325806,22.851613
83595,AIMORES ,MG,-19.49,-41.07,31/01/1999,1,1999,51.7,36.441935,21.5
83595,AIMORES ,MG,-19.49,-41.07,28/02/1999,2,1999,28.6,36.814286,22.1
83595,AIMORES ,MG,-19.49,-41.07,31/03/1999,3,1999,144.1,33.909677,20
83595,AIMORES ,MG,-19.49,-41.07,30/04/1999,4,1999,51,32.773333,17
83595,AIMORES ,MG,-19.49,-41.07,31/05/1999,5,1999,4.8,31.248387,11.5
83595,AIMORES ,MG,-19.49,-41.07,30/06/1999,6,1999,6.8,30.83,15
83595,AIMORES ,MG,-19.49,-41.07,31/07/1999,7,1999,1.6,29.980645,12.9
83595,AIMORES ,MG,-19.49,-41.07,31/08/1999,8,1999,2.2,30.132258,12.3
83595,AIMORES ,MG,-19.49,-41.07,30/09/1999,9,1999,7.7,31.993333,11.9
83595,AIMORES ,MG,-19.49,-41.07,31/10/1999,10,1999,77.4,30.677419,14.2
83595,AIMORES ,MG,-19.49,-41.07,30/11/1999,11,1999,296,29.176667,16
83595,AIMORES ,MG,-19.49,-41.07,31/12/1999,12,1999,161.9,32.76129,19.6
83595,AIMORES ,MG,-19.49,-41.07,31/01/2000,1,2000,215.8,33.164516,19.6
83595,AIMORES ,MG,-19.49,-41.07,29/02/2000,2,2000,41.3,34.462069,20
83595,AIMORES ,MG,-19.49,-41.07,31/03/2000,3,2000,71.5,32.993548,20.4
83595,AIMORES ,MG,-19.49,-41.07,30/04/2000,4,2000,22.6,32.876667,16
83595,AIMORES ,MG,-19.49,-41.07,31/05/2000,5,2000,3.8,30.477419,13.6
83595,AIMORES ,MG,-19.49,-41.07,30/06/2000,6,2000,2.6,30.193333,10.4
83595,AIMORES ,MG,-19.49,-41.07,31/07/2000,7,2000,1.7,28.748387,13.1
83595,AIMORES ,MG,-19.49,-41.07,31/08/2000,8,2000,11.9,30.648387,11.5
83595,AIMORES ,MG,-19.49,-41.07,30/09/2000,9,2000,36,29.69,14.9
83595,AIMORES ,MG,-19.49,-41.07,31/10/2000,10,2000,11,34.725806,19.2
83595,AIMORES ,MG,-19.49,-41.07,30/11/2000,11,2000,204.4,31.213333,19.8
83595,AIMORES ,MG,-19.49,-41.07,31/12/2000,12,2000,218,32.854839,18.6
83595,AIMORES ,MG,-19.49,-41.07,31/01/2001,1,2001,70.1,34.074194,22.696774
83595,AIMORES ,MG,-19.49,-41.07,28/02/2001,2,2001,6,36.7,23.760714
83595,AIMORES ,MG,-19.49,-41.07,31/03/2001,3,2001,75.7,35.419355,22.964516
83595,AIMORES ,MG,-19.49,-41.07,30/04/2001,4,2001,34.2,34.406667,21.836667
83595,AIMORES ,MG,-19.49,-41.07,31/05/2001,5,2001,39.3,31.258065,19.33871
83595,AIMORES ,MG,-19.49,-41.07,30/06/2001,6,2001,10.2,30.276667,17.94
83595,AIMORES ,MG,-19.49,-41.07,31/07/2001,7,2001,2,30.829032,16.674194
83595,AIMORES ,MG,-19.49,-41.07,31/08/2001,8,2001,11.7,30.016129,17.8
83595,AIMORES ,MG,-19.49,-41.07,30/09/2001,9,2001,41.8,30.096667,19.016667
83595,AIMORES ,MG,-19.49,-41.07,31/10/2001,10,2001,81.3,30.758065,19.883871
